code,product_name,brands,main_category,country,sugars_100g,fat_100g,saturated_fat_100g,salt_100g,fiber_100g,proteins_100g,energy_kcal_100g,additives_count,has_labels,image_saine,nutriscore_grade,bad_nutrition,healthy_illusion
3760091728906,Riz Jasmin Cambodge,Ethiquable,plant-based-foods-and-beverages,france,0.30000001192093,0.69999998807907,0.30000001192093,0.029999999329448,1.9,5.9000000953674,354.0,0,1,1,c,0,0
8594017140580,Musli crunchy strawberries et almonds,Emco,plant-based-foods-and-beverages,bulgaria,18.0,14.0,1.0,0.07,6.1,8.6,419.0,2,1,1,c,0,0
3661344267770,Fraise-rhubarbe,Les 2 Vaches,dairies,france,11.7,2.8,1.9,0.1375,1.9,3.7,88.0,0,1,1,c,0,0
8411942773327,Arroz Basmati,Auchan,plant-based-foods-and-beverages,spain,0.1,2.7,0.4,0.66,1.5,3.7,175.0,0,0,1,c,0,0
3560070273546,Pois chiches,Carrefour,plant-based-foods-and-beverages,belgium,0.5,2.1,0.3,0.41,6.1,6.9,123.0,1,1,1,a,0,0
9310140007298,Brown Rice & Quinoa,SunRice,plant-based-foods-and-beverages,australia,2.8,3.2,1.2,0.0125,2.8,4.7,154.684512428298,2,1,1,c,0,0
8715700122175,Ketchup tomate,Heinz,condiments,belgium,22.8,0.1,0.1,1.8,1.9,1.2,102.0,0,0,0,d,1,0
3256229536234,"Riz basmati, 1kg","U, U Bio",plant-based-foods-and-beverages,france,0.5,0.6,0.1,0.01,1.4,7.4,350.0,0,1,1,b,0,0
5011157996431,Katsu Curry rice,Tilda,plant-based-foods-and-beverages,united-kingdom,1.5,3.0,0.9,0.67,1.7,2.9,189.0,0,1,1,c,0,0
0856579002804,Lime Sparkling Water,spindrift,beverages,united-states,0.0,0.0,0.0,0.0,0.0,0.0,1.12676056338028,0,1,0,b,0,0
3456300007053,Lentilles vertes irigine Vendée,"Jardin Bio, Léa Nature",plant-based-foods-and-beverages,france,6.4,1.1,0.2,0.01,18.0,24.0,306.0,0,1,1,a,0,0
3502490099177,Amandes grillées sans sel,maître prunille,plant-based-foods-and-beverages,france,4.5,55.0,4.2,0.0,9.3,25.0,637.0,0,1,1,a,0,0
3250390114024,Miettes de thon à la tomate 3x80g 52g (1/10),Odyssee,seafood,france,3.014,8.25,1.0,1.392,0.738,14.25,149.0,0,1,0,b,0,0
6133489001504,Eau de source,arwa,beverages-and-beverages-preparations,algeria,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0,0,0,a,0,0
8076809513692,Napoletana,Barilla,plant-based-foods-and-beverages,australia,5.2,3.7,0.4,0.96,1.8,1.4,67.0,0,1,1,a,0,0
3760275574701,Riz de Camargue IGP blanc,,plant-based-foods-and-beverages,france,0.3,1.3,0.3,0.0,1.2,7.5,352.0,0,1,1,b,0,0
5400141367867,Flocons d'avoine,"Boni, Boni Selection",plant-based-foods-and-beverages,belgium,1.1,7.0,1.1,0.01,12.0,14.0,359.0,0,1,1,a,0,0
4088600304632,Smooth Tomato Pasta Sauce,Cucina,condiments,ireland,6.24,0.72,0.08,0.692,1.2,1.84,44.0,1,0,0,a,0,0
8017596062161,Yogurt bianco cremoso,Eurospin,dairies,italy,12.0,3.4,2.6,0.09,0.0,3.2,95.0,0,0,1,c,0,0
8008705012801,Riso Basmati,Gusto Pronto,plant-based-foods-and-beverages,italy,0.1,2.3,0.4,0.8,0.5,2.9,149.0,0,1,1,c,0,0
3329770051621,,Yoplait,dairies,france,9.9,2.4,1.6,0.12,1.9,5.3,88.0,0,0,1,b,0,0
3596710496945,"Pétales riz, blé, orge",Auchan,plant-based-foods-and-beverages,france,13.0,1.3,0.3,0.88,5.0,7.6,380.0,1,1,1,c,0,0
3258561120553,Riz thaï,Belle france,plant-based-foods-and-beverages,france,0.2,0.4,0.1,0.01,1.9,6.7,354.0,0,0,1,b,0,0
5010477367570,Country Crisp Strawberry,Jordans,plant-based-foods-and-beverages,united-kingdom,20.0,13.0,1.9,0.03,5.8,9.2,435.707456978968,0,0,1,c,0,0
3033491881398,Activia saveurs vanille et coco,Activia,dairies,france,12.7,2.9,2.0,0.14,1.9,3.7,92.0,0,1,1,c,0,0
8410261641423,SIMON LIFE,"Don Simón,J. Garcia Carrion",beverages-and-beverages-preparations,france,4.8,0.0,0.0,0.075,1.9,0.1,20.0,6,1,1,d,1,1
5000232005274,Tuna Chunks in Brine,Princes,seafood,france,0.0,0.5,0.1,0.9,0.1,23.5,99.0,0,1,1,a,0,0
5202178002199,Αυθεντικό Στραγγιστό Γιαούρτι 2%,ΟΛΥΜΠΟΣ,dairies,greece,4.0,2.0,1.2,0.225,1.9,9.5,72.0,0,0,1,a,0,0
6111184005157,Filet de thon,Star,seafood,france,1.0,29.8,0.0,7.1,0.0,23.8,364.0,0,1,0,e,1,0
3038359007996,Riz basmati,Taureau ailé,plant-based-foods-and-beverages,france,0.1,0.8,0.4,0.01,0.4,8.7,351.0,0,0,1,c,0,0
5060262485583,Chicken Gyoza Dinner Dumplings,itsu,plant-based-foods-and-beverages,united-kingdom,2.5,4.4,1.2,0.71,1.7,8.2,155.0,0,0,1,b,0,0
5410106018666,Brown basmati rice,Bosto,plant-based-foods-and-beverages,belgium,0.9,2.5,0.9,0.025,1.9,9.5,351.0,0,0,1,b,0,0
0689544080602,Fage total 5%,Fage,dairies,united-states,3.33333333333333,5.33333333333333,3.33333333333333,0.0916666666666667,0.0,9.33333333333333,93.3333333333333,0,1,1,b,0,0
0073416402041,ROC White Basmati Rice imp,"Lundberg,Lundberg Family Farms",plant-based-foods-and-beverages,united-states,0.0,1.11111111111111,0.0,0.0,0.0,6.66666666666667,355.555555555556,0,1,1,b,0,0
7394376621673,Oatly Barista Organic Oat Drink,Oatly,beverages-and-beverages-preparations,united-kingdom,2.2,3.2,0.3,0.0975,0.7,1.0,59.0,1,1,1,d,1,1
3175681225060,Trio de riz,Céréal Bio,plant-based-foods-and-beverages,france,0.0,1.6,0.6,0.65,2.4,3.6,174.0,0,1,1,c,0,0
4056489459804,Red Kidney Beans in Water,"Freshona, Lidl",plant-based-foods-and-beverages,united-kingdom,0.4,0.6,0.1,0.03,6.9,7.2,93.0,1,0,1,a,0,0
8480000180308,Atún en aceite de oliva,Hacendado,seafood,germany,0.5,32.0,5.4,0.87,1.9,18.0,363.0,0,1,0,d,1,0
8445290991867,NESTLÉ DESSERT 80% Puissant 170g,Nestlé,snacks,france,16.2,49.6,29.8,0.01,12.9,10.4,611.0,1,1,0,d,1,0
3273220540695,Yaourt au lait de brebis bio à la vanille,VRAI,dairies,france,10.6,2.5,1.9,0.1,1.9,5.0,85.0,0,1,1,c,0,0
8005850225100,Tonno al naturale,"Calvo, Nostromo",seafood,italy,0.0,0.0,0.0,0.9825,1.9,16.0,67.0,0,1,0,a,0,0
5059319024714,Choco Krispies Chocos,Kellogg's,plant-based-foods-and-beverages,spain,22.0,2.2,1.0,0.66,6.0,10.0,380.0,0,1,1,c,0,0
3250392615246,Boisson amande intense bio 1L,"Regain, Regain bio",plant-based-foods-and-beverages,france,4.0,4.5,0.4,0.1,0.9,1.5,66.7,0,1,1,d,1,1
3413880082214,Riz thaï jasmin Hom Mali,Artisans du Monde,plant-based-foods-and-beverages,france,0.1,0.8,0.3,0.1,1.9,7.0,351.2,0,1,1,c,0,0
3564700497425,,"Marque Repère, Ronde des Mers",seafood,france,0.5,24.0,2.1,0.7,0.5,15.0,182.0,0,1,0,b,0,0
3364699015040,Oiseau céleste Riz imperial extra parfum extra fragrant imperial Thai Hom Mali rice,Oiseau céleste,plant-based-foods-and-beverages,france,0.0,1.2,0.3,0.0,1.5,6.9,353.0,0,0,1,b,0,0
7350126082958,Tomaattiketchup Makeuttamaton,Felix,condiments,finland,5.1,0.0,0.0,3.5,1.9,1.6,47.0,0,0,0,d,1,0
8480017151599,Bebida de avena con calcio,Dia,plant-based-foods-and-beverages,spain,8.1,0.7,0.2,0.04,0.0,1.1,56.0,0,1,1,e,1,1
4335619018860,Yaourt brassé,Envia,dairies,france,4.1,3.4,2.3,0.375,1.9,4.1,67.0,0,1,1,c,0,0
6111242100985,,Perly,dairies,france,0.0,6.0,0.0,0.0,0.0,7.6,101.0,0,0,1,a,0,0
3017800078723,Petits pois & Carottes extra fins,D'aucy,plant-based-foods-and-beverages,france,3.0,0.0,0.0,0.5,4.3,4.0,58.0,0,1,1,a,0,0
5000157140920,Tomato Ketchup Zero Sugar & Salt,Heinz,condiments,france,4.4,0.1,0.0,0.05,0.0,1.6,44.0,2,1,1,b,0,0
4088600293417,Onion & Sweet Potato Bhaji,Specially Selected,plant-based-foods-and-beverages,united-kingdom,3.70407407407407,2.222,0.185185185185185,0.296296296296296,2.18518518518519,3.296,129.259259259259,0,1,1,b,0,0
5601066602365,,Nacional,plant-based-foods-and-beverages,france,24.0,16.0,4.0,2.5,6.8,9.0,430.0,0,0,1,e,1,1
3600900010917,Cous cous,Tipiak,plant-based-foods-and-beverages,italy,3.9,1.8,0.3,0.0,1.9,13.0,361.0,0,0,1,a,0,0
0775075110298,Greek Yogurt Plain Whole Milk,Skotidakis,dairies,united-states,2.94117647058824,5.29411764705882,2.94117647058824,0.102941176470588,0.0,8.82352941176471,100.0,0,1,1,a,0,0
5016805010217,Veetee Thai Jasmine Rice,Veetee,plant-based-foods-and-beverages,united-kingdom,0.1,1.5,0.5,0.016675,1.2,2.9,144.0,1,0,1,c,0,0
3329485470014,Riz Mélange sauvage,Markal,plant-based-foods-and-beverages,france,0.2,2.0,0.4,0.003,4.6,10.0,363.0,0,1,1,b,0,0
3023290400333,Nestlé Smarties yaourt à la fraise,Smarties,dairies,france,15.9,5.2,3.2,0.13,0.2,4.0,133.0,5,1,1,c,0,0
8719325335170,Coconut Yogurt,Abbot Kinney's,plant-based-foods-and-beverages,italy,1.8,17.5,16.0,0.03,1.9,1.1,179.0,1,1,1,c,0,0
8718885870343,Couscous,,plant-based-foods-and-beverages,belgium,2.5,1.5,0.4,0.0,1.9,12.0,351.0,0,1,1,a,0,0
3329485551201,Riz Noir Complet,Markal,plant-based-foods-and-beverages,france,0.1,2.0,0.2,0.02,4.5,7.8,358.0,0,1,1,b,0,0
5000232901422,Batchelors : Mushy Original,Batchelors,plant-based-foods-and-beverages,france,1.4,0.4,0.2,0.45,3.9,5.9,88.0,2,1,1,c,0,0
8019428007173,Boisson de riz coco,The Bridge,beverages-and-beverages-preparations,france,4.6,1.8,1.6,0.08,1.9,0.5,70.0,0,1,1,e,1,1
5412971014729,Skyr,pur natur,dairies,belgium,10.8,0.2,0.1,0.1,1.9,8.3,80.0,0,1,1,b,0,0
6130837001346,Couscous au blé complet,,plant-based-foods-and-beverages,france,2.7,3.5,0.64,0.02,1.9,13.5,354.0,0,1,1,a,0,0
8001440132551,Lentils,"Cirio, Conserve Italia",plant-based-foods-and-beverages,germany,0.8,0.3,0.1,0.2,3.1,4.3,60.0,1,1,1,b,0,0
29306497,M&S Muesli Totally Nuts,Marks & Spencer,plant-based-foods-and-beverages,united-kingdom,3.5,14.9,2.0,0.03,13.3,13.8,413.1,0,1,1,a,0,0
3329487115005,Pilpil,Markal,plant-based-foods-and-beverages,france,2.4,3.3,0.5,0.025,9.3,12.7,343.0,0,1,1,a,0,0
8445291135895,Perrier Pêche Cerise,Perrier,beverages-and-beverages-preparations,france,2.4,0.0,0.0,0.0,0.0,0.0,13.0,0,0,0,c,0,0
3560070970926,Colin d'alaska au naturel,Carrefour,seafood,france,0.5,1.0,0.3,1.2,1.9,19.0,84.0,0,1,0,a,0,0
5900783008680,Ketchup łagodny,Pudliszki,condiments,poland,22.0,0.1,0.1,2.36,1.9,1.7,109.0,0,1,1,d,1,1
5036589255697,Greek Yogurt,Yeo Valley,dairies,united-kingdom,4.9,8.3,5.5,0.0975,1.9,4.5,115.0,0,1,1,c,0,0
8428986019113,Energy Vera RACE,Energy Vera,snacks,unknown,47.2,16.0,2.5,0.035,7.2,7.5,378.0,0,0,1,c,0,0
6111028001222,la vache qui rit,,dairies,morocco,3.01204819277108,31.3253012048193,20.4819277108434,3.31325301204819,1.9,13.2530120481928,379.518072289157,0,0,1,e,1,1
6111259092495,Goldium crémeux,,dairies,france,3.0,24.0,14.0,0.32,0.1,5.0,225.0,0,1,1,d,1,1
5063334008208,Strawberry & Apricot Yoghurts,Sainsbury’s,dairies,united-kingdom,5.8,2.3,7.2,0.09,1.9,3.9,76.0,1,0,1,c,0,0
4056489565680,Taste of Couscous,Lidl,plant-based-foods-and-beverages,ireland,2.1,1.8,0.4,0.0,4.2,12.0,349.0,0,0,1,a,0,0
5060337223157,kefir yogurt original,Biotiful gut health,dairies,united-kingdom,7.4,2.0,1.4,0.22,1.9,6.0,75.0,0,1,1,b,0,0
5051140851460,Low Fat Red Fruit Special Flakes Rice & Wholewheat,Tesco,plant-based-foods-and-beverages,france,15.6,1.5,0.4,0.6,3.5,7.4,370.0,0,0,1,c,0,0
8480000093554,Muesli Crunchy Chocolate,Hacendado,plant-based-foods-and-beverages,portugal,24.0,16.0,4.5,0.43,6.0,8.4,434.0,2,1,1,d,1,1
4066447607598,Basismüsli ohne Rosinen,DmBio,plant-based-foods-and-beverages,germany,1.6,9.8,1.6,0.02,11.0,12.0,383.0,0,1,1,a,0,0
0024000162865,Cut Green Beans,Del Monte,plant-based-foods-and-beverages,hong-kong,0.826446280991736,0.0,0.0,0.599173553719008,0.826446280991736,0.826446280991736,16.5289256198347,0,1,1,a,0,0
3596710471416,FROM' FRAIS FRUITS SANS arômes artificiels colorants artificiels,Auchan,dairies,france,9.6,2.3,1.5,0.11,0.5,5.4,82.0,2,1,1,b,0,0
3278692311149,Yaourt Nature 0% MG,Malo,dairies,france,7.2,0.5,0.5,0.17,1.9,4.6,47.0,0,1,1,b,0,0
5060120282347,Coconut Organic,RUDE HEALTH,beverages-and-beverages-preparations,cyprus,4.2,1.2,1.0,0.1,0.7,0.5,58.0,0,1,1,d,1,1
3288190200005,Bagatelle,"Bagatelle, Roches blanches",beverages-and-beverages-preparations,france,0.0,0.0,0.0,0.00195,1.9,0.0,0.0,0,1,0,a,0,0
4006599000731,Yume Nishiki Super Premium Short Grain Rice,Yume Nishiki - Original Japanese Variety,plant-based-foods-and-beverages,france,0.5,1.2,0.2,0.01,0.8,5.7,345.0,0,0,1,b,0,0
6111265800046,Albane,LE NATURE,dairies,morocco,0.0,3.3,2.1,0.0,0.0,4.2,81.0,0,0,1,b,0,0
3800218250238,Био кисело краве мляко 3.6%,"Harmonica, Хармоника",dairies,bulgaria,4.2,3.6,2.3,0.1,0.0,3.2,62.0,0,1,1,b,0,0
3083680015370,Haricots verts XF Cueilli 58cl,Bonduelle,plant-based-foods-and-beverages,france,0.8,0.2,0.1,0.87,2.7,1.1,20.0,0,1,1,a,0,0
5411188118732,COCO & ALMOND,alpro,plant-based-foods-and-beverages,belgium,2.5,1.3,0.6,0.1175,1.9,0.3,24.0,0,1,1,c,0,0
3272770004725,"9 Minis St Moret (17,8% MG)","Savencia,St Moret",dairies,france,3.0,17.8,13.2,1.3,0.0,8.3,205.0,0,1,1,d,1,1
4335619174337,Риба тон в собствен сос,Nixe,seafood,bulgaria,3.5,0.933333333333333,0.2,0.00233333333333333,1.9,27.0,116.0,0,1,0,a,0,0
3256229536227,"Riz étuvé 10 minutes, sachets 4x125g","U, U Bio",plant-based-foods-and-beverages,france,0.6,0.9,0.2,0.01,2.2,7.0,344.0,0,1,1,b,0,0
3335880004808,Aubergines cuisinées à la tomate,Prosain,plant-based-foods-and-beverages,france,4.6,9.2,1.1,0.6,1.9,1.4,121.0,0,1,1,a,0,0
3038359007217,Rice Basmati,Taureau Ailé,plant-based-foods-and-beverages,france,0.1,0.8,0.4,0.0,0.4,8.7,351.0,0,1,1,c,0,0
4056489850618,Tonno all'olio di oliva,Nixe,seafood,italy,0.0,25.0,3.9,1.1,0.0,17.0,418.571428571428,0,0,0,d,1,0
6111266962651,lait,Jaouda,dairies,morocco,0.0,1.5,1.1,0.0,1.9,3.0,191.0,0,0,0,b,0,0
5010928459502,Rich & creamy coconut milk,"Amoy,Alifoods",beverages-and-beverages-preparations,ireland,2.5,17.0,15.0,0.15,0.5,0.5,165.0,2,1,1,e,1,1
8445290728791,KitKat Cereal,Nestlé,plant-based-foods-and-beverages,austria,24.9,10.9,2.0,0.37,6.5,7.9,420.0,2,1,1,c,0,0
3111900350311,Muesli croustillant pomme et cannelle,J FAVRICHON,plant-based-foods-and-beverages,france,20.0,13.0,1.3,0.01,7.7,8.4,426.0,1,1,1,c,0,0
3760121217868,Muesli croustillant chocolat coco,Biocoop,plant-based-foods-and-beverages,france,19.0,21.0,6.8,0.01,7.3,8.3,478.0,0,1,1,d,1,1
4056489702788,Yogurt greco senza lattosio,Milbona,plant-based-foods-and-beverages,italy,3.5,0.0,0.0,0.1,0.0,10.0,58.0,0,1,1,a,0,0
3523230034142,Yaourt Brassé au lait de Chèvre,Soignon,dairies,france,4.2,4.9,3.4,0.1,0.0,4.1,77.0,0,1,1,c,0,0
4058172824616,Couscous Kichererbsen u. Rote Linsen,dm Bio,plant-based-foods-and-beverages,germany,1.9,3.6,0.6,0.1,8.6,24.0,350.0,0,1,1,a,0,0
3250392711306,Haricots verts extra fins C&R main BIO 370ml,Saint eloi,plant-based-foods-and-beverages,france,1.1,0.1,0.0,0.52,1.7,1.1,17.5,0,1,1,a,0,0
3564707185486,Haricots Verts Extra-Fins,"Bio Village,Marque Repère",plant-based-foods-and-beverages,france,0.5,0.5,0.0,0.55,3.2,1.7,28.0,0,1,1,b,0,0
4088600140858,Chickpeas in Water,Four Seasons,plant-based-foods-and-beverages,united-kingdom,0.5,2.0,0.2,0.03,5.0,6.2,109.0,1,1,1,b,0,0
4335619061828,Kidney Bohnen,Freshona,plant-based-foods-and-beverages,germany,0.1,0.5,0.1,0.2,5.7,7.7,108.0,2,1,1,b,0,0
3229820805344,Croustillant nature ssa,Bjorg,plant-based-foods-and-beverages,france,1.5,13.0,4.6,0.20669,19.0,11.0,443.0,3,1,1,b,0,0
3564700453322,Actifidus Saveur Citron,"Délisse, Marque Repère",dairies,france,12.0,2.9,1.9,0.12,0.0,3.4,88.0,0,1,1,c,0,0
4006237090193,Natur-Reis,"Uncle Ben's, reis-fit",plant-based-foods-and-beverages,germany,0.2,2.5,0.5,0.02,3.5,7.5,360.0,0,1,1,b,0,0
5010251461227,000 of wol ROH 88 Morrisons Easy Cook LONG GRAIN B,Morrisons,plant-based-foods-and-beverages,france,0.2,1.3,0.3,0.0,4.7,3.0,110.0,0,0,1,b,0,0
6111032004417,Danino,,dairies,morocco,8.6,6.3,4.3,0.07,1.9,6.5,132.0,0,0,1,c,0,0
3039820412226,Riz spécial Paëlla,Vivien Paille,plant-based-foods-and-beverages,france,0.3,0.6,0.1,0.01,1.4,7.4,350.0,0,1,1,b,0,0
6111242106673,Jutos,Jaouda,beverages-and-beverages-preparations,france,8.5,0.0,0.0,0.02,1.9,0.0,40.0,1,0,1,e,1,1
3124480184344,Orangina et sa pulpe,"Orangina,Orangina Schweppes France,Schweppes International Limited",beverages-and-beverages-preparations,belgium,9.0,0.1,0.0,0.01,1.9,0.1,39.0,0,1,1,e,1,1
3596710425112,Riz long grain incollable 10 min,Auchan,plant-based-foods-and-beverages,france,0.5,1.1,0.3,0.01,1.0,7.0,350.0,0,1,1,b,0,0
3350033926981,Ketchup,Monoprix,condiments,france,23.0,0.0,0.0,1.6,1.3,1.5,105.0,0,0,0,d,1,0
20940713,"Eau minerale naturelle, naturellement pétillante",Saguaro,beverages-and-beverages-preparations,france,3.5,0.0,0.0,0.03875,0.0,0.0,0.0,0,0,0,a,0,0
6111266680883,Campo verde - Fromage,Campo Verde,dairies,morocco,0.0,17.0,8.0,1.0,0.0,3.5,211.0,8,0,1,d,1,1
3410280020747,Haricots blancs préparés - 4/4,"Freshona, Top budget",plant-based-foods-and-beverages,france,0.5,0.8,0.3,0.74,6.8,6.3,90.0,0,1,1,b,0,0
5053990161966,Pringles Texas BBQ,Pringles,plant-based-foods-and-beverages,belgium,3.9,30.0,2.9,1.1,4.1,6.3,523.0,8,1,1,d,1,1
3248830000150,Pâte à tarte feuilletée - Pur beurre,Marie,plant-based-foods-and-beverages,france,2.2,21.0,14.0,1.2,2.0,6.2,362.0,0,1,1,e,1,1
5060360508757,Fat Free Icelandic Style Strained Yoghurt,Danone,dairies,united-kingdom,3.4,0.1,0.1,0.09,1.9,9.0,47.0,0,0,1,a,0,0
3523230039567,Yaourt au lait 🥛🍼de brebis 🐑,Soignon,dairies,france,2.6,6.4,4.6,0.12,0.0,5.5,90.0,0,1,1,c,0,0
3700286937706,Yaourt grec,Mavrommatis,dairies,france,3.5,10.0,6.5,0.11,1.9,7.0,132.0,0,0,1,c,0,0
3263670125412,Sardines au Piment d'espelette doux,Connétable,seafood,france,0.6,20.0,4.0,2.25,0.8,19.0,260.0,0,1,0,d,1,0
8413000065764,Lentejas Riojana Plato Cocinado,"Litoral,Nestlé",plant-based-foods-and-beverages,france,0.9,4.5,1.7,0.82,2.9,5.6,101.0,0,1,1,c,0,0
3222475072024,Spaghetti au Blé Complet,Casino,plant-based-foods-and-beverages,france,3.2,2.3,0.4,0.0,7.2,14.0,347.0,0,1,1,a,0,0
8001420009118,Risotto Rice,Gallo,plant-based-foods-and-beverages,spain,0.2,1.0,0.3,0.0,1.0,6.9,348.0,0,1,1,b,0,0
5607047018712,Parece mas... Não é Leite aveia,Pingo Doce,beverages-and-beverages-preparations,portugal,3.0,1.8,0.2,0.12,1.3,0.7,43.0,2,1,1,c,0,0
3396410036652,Yaourt brebis à la grecque,Bonneterre,dairies,france,2.8,10.0,7.5,0.11,0.0,4.8,125.0,0,1,1,c,0,0
3451790011856,Elle & vire desserts lactes mon grec fraise,"Elle & Vire, Elle&Vire International, Savencia",dairies,belgium,13.7,7.5,5.2,0.14,0.0,4.1,140.0,2,1,1,c,0,0
8410505221060,Lenteja rápida,Luengo,plant-based-foods-and-beverages,spain,1.2,1.9,0.3,0.0,25.0,24.0,306.0,0,1,1,a,0,0
20022471,Čokoláda na vaření,Fin Carré,snacks,slovakia,45.6,35.0,22.0,0.01,7.7,4.8,526.2,0,1,0,e,1,0
5053827187466,Extra Original,Kellogg's,plant-based-foods-and-beverages,france,19.0,22.0,8.1,0.85,6.7,8.0,479.0,0,1,1,d,1,1
3564700868546,Boisson d'Avoine,"Marque Repère, NAT&vie",plant-based-foods-and-beverages,france,3.3,1.8,0.2,0.11,1.2,0.5,50.0,1,1,1,c,0,0
3248652987547,Lentilles vertes,"Monoprix, monoprix Bio",plant-based-foods-and-beverages,france,2.3,1.8,0.2,0.0,27.0,25.0,302.0,0,1,1,a,0,0
8410066111459,Tomate frito,"Orlando,Heinz",condiments,france,6.0,3.5,0.4,0.9,1.9,1.1,73.0,0,1,0,a,0,0
0014500021830,Broccoli Florets,Birds Eye,plant-based-foods-and-beverages,united-states,1.20481927710843,0.0,0.0,6.02409638554217,2.40963855421687,2.40963855421687,36.144578313253,0,0,1,d,1,1
3256229256538,"Céréales mini cookies, paquet 375g",U,plant-based-foods-and-beverages,france,22.0,1.7,0.3,0.27,5.4,8.4,380.0,0,1,1,c,0,0
4056489195863,Ovesná kaše čokoládová,Crownfield,plant-based-foods-and-beverages,germany,17.0,9.0,2.1,0.45,8.8,11.0,249.230769230769,0,0,1,c,0,0
3021690017281,Sauce Italienne à la viande rôtie,ZAPETTI,condiments,france,6.1,4.3,1.5,1.2,1.6,3.4,89.0,0,1,0,c,0,0
6111273780040,,,beverages-and-beverages-preparations,morocco,0.0,0.0,0.0,0.0227272727272727,0.0,0.0,0.0,0,0,0,a,0,0
6111162001201,Delicia double concentre de tomates,Delicia,plant-based-foods-and-beverages,morocco,0.0,0.09,0.0,0.0,0.0,4.13,91.0,0,0,1,a,0,0
4056489024194,Briquettes de jus de pomme,solevita,plant-based-foods-and-beverages,france,10.0,0.1,0.1,0.01,1.9,0.1,45.0,0,0,1,c,0,0
3111902100044,Céréales muesli croustillant superfruits Bio,Charles Vignon,plant-based-foods-and-beverages,france,19.0,14.0,1.4,0.01,5.7,7.5,434.0,0,1,1,c,0,0
3251870002787,Sardines à la sauce tomate,Cap Rousset,seafood,france,0.5,10.0,4.0,0.88,1.9,19.0,218.292682926829,0,0,0,b,0,0
5900531004513,Skyr Joghurt,Piątnica,dairies,poland,10.0,0.0,0.0,0.06,1.9,9.6,78.0,1,0,1,a,0,0
4056489682882,Pur jus multifruits,Solevita,beverages-and-beverages-preparations,france,10.8,0.1,0.0,0.01,0.4,0.5,48.0,0,1,1,d,1,1
4337256380669,Tomatensauce Ricotta,"REWE Bio, Rewe",condiments,germany,3.2,3.1,1.0,1.48,1.2,2.2,56.0,0,1,1,b,0,0
3254560033016,Haricots blancs à la tomate,Auchan,plant-based-foods-and-beverages,france,1.2,0.5,0.1,0.86,5.1,4.9,82.0,1,1,1,b,0,0
5051399183435,Borlotti Beans in water,Tesco,plant-based-foods-and-beverages,united-kingdom,0.4,0.60024,0.1,0.1,6.9,9.0,101.0,1,1,1,a,0,0
4065019001956,Yoghurt Griekse Stijl,LYTTOS,dairies,belgium,2.2,10.0,6.2,0.0975,1.9,3.5,113.0,0,1,1,c,0,0
3564700005828,"Poêlée Méridionale, 1 Kilo, Marque Notre Jardin","Marque Repère, Notre Jardin",plant-based-foods-and-beverages,france,2.8,4.2,0.5,0.6,3.6,1.6,69.0,0,0,1,a,0,0
8901030902932,Fresh Tomato Ketchup,Kissan,condiments,india,26.0,0.666666666666667,0.0,946.666666666667,0.666666666666667,1.33333333333333,133.333333333333,4,0,0,e,1,0
42143529,"Mineralwasser 0,5","Saskia, classic",beverages-and-beverages-preparations,germany,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0,0,0,a,0,0
8402001009761,Yogur Griego Natural,Hacendado,dairies,spain,3.84,8.64,5.6,0.086,1.9,3.12,104.8,0,0,1,c,0,0
0757107013005,Steam Filtered Perfectly Sticky,Veetee,plant-based-foods-and-beverages,united-states,0.0,2.0,0.0,0.15,0.0,2.66666666666667,153.333333333333,0,1,1,b,0,0
8001860255823,Rice Calcium,Riso Scotti,beverages-and-beverages-preparations,bolivia,5.5,0.7,0.17,0.04,1.9,0.0,65.0,0,1,1,e,1,1
7501040095535,Yoplait Griego Natural,Yoplait,dairies,mexico,6.1,2.0,1.3,0.2325,0.0,7.0,106.0,0,0,1,b,0,0
6130758000091,Eau,Guedila,beverages-and-beverages-preparations,algeria,0.0,0.0,0.0,0.29,0.0,0.0,0.0,0,0,0,a,0,0
5900020013927,Chocapic,Nestlé,plant-based-foods-and-beverages,bulgaria,22.4,4.8,1.3,0.1975,7.7,8.9,389.0,1,1,1,c,0,0
3487400007315,Reis Griechisch- Djuvec Express,"Ben's Original, Bens Original",plant-based-foods-and-beverages,germany,1.5,3.2,0.2,0.58,1.5,3.4,162.0,1,1,1,b,0,0
5601151543313,Clássico Pêssego,"Compal,SUMOL+COMPAL",plant-based-foods-and-beverages,portugal,10.5,0.5,0.1,0.01,1.9,0.5,44.0,0,1,1,e,1,1
20051426,,Tastino,plant-based-foods-and-beverages,croatia,3.6,5.6,0.4,1.0,6.4,8.8,268.0,2,1,1,b,0,0
3270160119745,Poêlée De Legumes Verts x2,Picard,plant-based-foods-and-beverages,france,2.6,1.9,0.2,0.1875,4.1,4.0,65.0,0,1,1,a,0,0
20142360,Microwave Basmati Rice,Taste of,plant-based-foods-and-beverages,germany,0.1,0.7,0.1,0.00125,1.4,3.1,132.0,0,1,1,b,0,0
4006237620116,Reis,Oryza,plant-based-foods-and-beverages,germany,0.5,1.8,0.5,0.01,2.5,6.0,349.0,0,0,1,b,0,0
